t,y1,y2
2020-06-04,1.416420101380805,0.35214234818806756
2020-06-05,0.5609573171007957,1.7349882913142725
2020-06-06,1.4528926658012822,2.0227898059194405
2020-06-07,2.436483101238858,1.670545524924808
2020-06-08,2.2343036268993544,1.423005488733086
2020-06-09,1.7259192636847367,1.3939513269419734
2020-06-10,1.238745862223481,1.9493036007075186
2020-06-11,0.19101296801977174,3.6335931947770157
2020-06-12,-0.18379225853441294,1.0232711944844084
2020-06-13,1.270868983129743,1.350487733093257
2020-06-14,1.5296518552356781,1.819898844059157
2020-06-15,1.1165589235827558,0.6535804915203659
2020-06-16,0.7648001182891774,0.049954260474934564
2020-06-17,1.3675106446573269,0.11235521026957529
2020-06-18,-0.11927083240993308,0.1562804779059498
2020-06-19,0.3845521336518479,-0.505737515783385
2020-06-20,-0.7310918318971845,0.05561034211743571
2020-06-21,-0.10945727641638237,-0.6929045196698237
2020-06-22,-0.6643478477604787,-0.21652995736917263
2020-06-23,-1.8235642568513981,-1.7366861031262024
2020-06-24,-1.9775635703033756,-1.8025280906429881
2020-06-25,-1.0383798376822808,-0.1994297085272536
2020-06-26,0.2985837626554283,-0.5911103063844635
2020-06-27,0.012053612148132612,-1.2676204196718586
2020-06-28,-0.2660104138526953,-1.0456148070788132
2020-06-29,-0.019409608004020806,-1.5344029519554194
2020-06-30,0.202761119848078,0.6062742594281199
2020-07-01,0.11387526335280536,0.8263046137102368
2020-07-02,0.9123425461295626,0.12872487534614735
2020-07-03,0.7060087299444275,0.36353008982835205
2020-07-04,0.523386481486716,-0.343089110975127
2020-07-05,0.21758559280727527,0.449160769106388
2020-07-06,1.649768558019957,1.2940429653912222
2020-07-07,3.2368753295997794,0.504008783752671
2020-07-08,2.591560058271102,1.4568098748698879
2020-07-09,3.776944937327201,0.8432556570481118
2020-07-10,1.2174017578924468,1.039644229983005
2020-07-11,-1.3072659993669826,0.46325204367677597
2020-07-12,-1.320115252501834,0.036165212872178415
2020-07-13,-0.3110686078993219,1.501835391188643
2020-07-14,1.0952566124741179,0.23087699668098616
2020-07-15,-0.3046109657751018,0.9590223532573328
2020-07-16,-1.2807342192567266,2.315488888076223
2020-07-17,1.0021707887081683,0.535897414964011
2020-07-18,-1.1048696517439915,1.9760620597562704
2020-07-19,-0.27176225917335955,2.091992652304026
2020-07-20,-1.3119102579202417,0.574291890676635
2020-07-21,-0.5358530511066107,-0.002017349205349468
2020-07-22,-0.7183954668736189,0.46088360749230584
2020-07-23,-1.3346414413209426,-0.08136796058799567
2020-07-24,-0.5632986810661716,0.0652256253096688
2020-07-25,0.4430106626177375,-1.2544963209719193
2020-07-26,-1.5635081036211373,0.6578822281006786
2020-07-27,-0.3178635942108413,-0.8228096307824877
2020-07-28,1.2276582522606048,-0.4733702224398863
2020-07-29,1.6984522657061516,0.15179382362435861
2020-07-30,2.9403328224599345,2.355952816329665
2020-07-31,1.6923928260168268,3.267242487490135
2020-08-01,2.145020860091588,3.836694897831477
2020-08-02,0.874925949031985,3.6315746567248017
2020-08-03,2.2222023927105408,0.6826830923213623
2020-08-04,0.06437930215376775,-0.9629616045541209
2020-08-05,-0.42980950427849796,0.15907908370961987
2020-08-06,1.319268116698703,0.04059937936199773
2020-08-07,2.296369479793043,-0.9599613955880819
2020-08-08,-0.7471899785762496,0.05738630768844503
2020-08-09,0.021947721188871505,-0.22241995705390097
2020-08-10,-2.100952230856221,-0.21598769738846751
2020-08-11,-2.3981431554106574,-0.09020573885990835
2020-08-12,-0.8505144793804622,-1.7134461762664974
2020-08-13,-1.2818133922802242,-2.3424355714629885
2020-08-14,-1.1720729077058816,-0.8348630400606222
2020-08-15,-1.738735108200609,-0.34849318083029335
2020-08-16,-1.469323808638804,-1.5235892732207028
2020-08-17,-1.1464101189181004,-2.390193028943437
2020-08-18,-1.6048929705949198,-2.975916745630341
2020-08-19,0.5670952984928612,-2.2317543865849516
2020-08-20,-0.8625287360631451,-0.9549441316688907
2020-08-21,-0.7345812440561803,-1.0526946993535005
2020-08-22,0.036337138144634906,-0.0944834827816492
2020-08-23,-0.5312292750945399,-0.6216071888702791
2020-08-24,-0.6649877724729698,-2.834254260586114
2020-08-25,-2.41453580055226,-0.5331746206490349
2020-08-26,0.3310648890953467,-1.293301552111477
2020-08-27,0.48342909718114435,-0.365411309994746
2020-08-28,3.2475130950468607,1.0453568545920724
2020-08-29,1.7049103269610781,0.6459276006688757
2020-08-30,-0.6248056366432583,1.102493294356872
2020-08-31,-0.8482549047345581,-0.9481994239765285
2020-09-01,-1.2603402214051114,-1.9049441294206797
2020-09-02,0.675982698485873,-0.6394287871244906
2020-09-03,0.202132950501421,1.299081676161094
2020-09-04,0.4382511181305476,-0.021195310481181062
2020-09-05,1.7380105742386949,0.6576681928351144
2020-09-06,-0.03670722864008602,0.7256654098890689
