X,y
-1.8357112740410206,0
0.3300650008126215,1
0.6199263323958049,0
-1.0890801161478045,1
-0.15582147432910282,0
0.03786191500895019,1
0.5845726279495681,1
0.0038030761231874206,0
-1.6263193539615841,0
-0.5299377694624893,0
0.22462578538901948,0
0.8415283420397591,0
-0.6176366093942468,1
2.1876498745500195,1
-1.8944730688369646,0
-0.563700175057901,0
-0.0830336034927732,1
-0.20074916355286412,0
-1.2321423298148326,0
0.44786174775179377,1
0.37109405131392204,1
0.04796144598154671,0
0.33184386325851556,1
-0.4237764114480308,0
-1.6173629501085678,0
-0.7166398700522447,1
0.15705458140944115,1
0.16274441484639593,0
0.041379052585847835,0
0.5487082679850316,0
-0.5811460454500165,0
0.026681057110535956,0
0.5720927784049213,0
-0.08488981850235336,0
-1.2433239284060988,0
-0.9614883696555376,0
0.8308523242793667,0
1.3924721629425727,1
1.175283107824049,0
0.23215594974203504,1
-1.2031326020166928,0
-0.006351556772868734,1
1.5622551319504216,0
0.6184883804564755,1
-0.2074775226838726,0
0.6286252328412164,0
-1.2693952066156047,0
-0.6956713778482021,0
-1.0841913910223249,0
0.4695718183484327,0
0.7141034997200926,1
-0.15382602719836658,1
-0.8729296767395657,0
-0.019749093534627345,0
-0.48657989067380747,0
-0.7961707046937445,0
0.33899368530924634,1
-0.7579922225186737,0
-1.5663497329640925,0
-1.3441144703631869,0
-1.6032604668159496,0
0.2475119165762044,0
0.15040543817616392,1
0.10052009450816196,0
0.5877316524799424,0
1.1919588561171166,0
-0.5922665308251153,1
0.4064774772384181,0
-1.5796155074058769,0
1.3787097462633506,1
-1.244831238218157,0
-0.7100811190404376,0
-0.5977095137330924,0
-1.5262709967222121,0
0.03257557740856184,0
0.21390386820148202,0
-0.18941367098155001,1
-1.5402476320310767,0
1.9833862348517115,0
0.549230796501648,0
2.6342220436499586,1
-0.8051092398862927,0
0.9578822281769768,1
0.7792738873941635,1
-0.29057510309736223,0
1.411050901059224,1
-0.4054100076137785,0
-0.3608914194246072,1
-3.4714298919383837,0
0.40902805374263734,1
-1.3255099116824065,0
-0.5507211956955113,0
-1.0262196387450275,0
-0.36623153931826163,0
0.44388023021743567,0
0.011141563048757437,0
0.709641290505807,1
1.2656295355856315,1
-0.36879593667783545,1
-0.4785672420161137,1
0.9577276536620096,1
1.03704728873993,0
0.7405908681030472,0
