X1,X2,y
4.04165152430942,7.2192085852657515,5.9561189761526885
4.628682046672366,9.8214239318146,2.1209216456959217
2.7873300519879436,0.27619797979278227,4.938068230138089
2.6075867518386584,6.92683707599713,1.3835640406613294
6.625051644788396,9.24229554582052,5.299478510571986
7.712480057141645,6.2566504541054515,8.857610368538818
4.855979756839332,14.897233911794906,-0.2228440529322976
7.007065795784048,5.709575866118102,9.650157152464361
5.723272050095268,8.67986653990905,3.7132497757907768
3.7097604907897512,10.392221731858275,-0.5736418370831846
5.722791211016828,14.323819867198347,0.14493536375893395
8.076073132931938,5.692413546461681,6.676538469771354
4.928347921780097,13.489491256464879,-2.3229085901530975
8.129287311628012,10.030699183058761,9.222752940467672
-0.23949020817948874,7.055474046856148,-0.8306155748166106
6.643805008750448,11.386310422789812,3.6217361578382365
5.174094136476342,10.59717908672041,3.2079512885938777
4.401985299068264,8.199349368523617,3.330308622451169
5.183521553071005,10.209406254970057,7.247019163810325
1.0248621707982144,8.84405920941472,-0.9741858232411165
4.560656224324976,10.340552035753744,1.4107215242386941
5.7142251430234925,11.98639202356314,0.7475526371404042
7.955788089483033,14.758050448436055,1.1933773399329515
3.9634595634527052,6.286553503519453,3.849797346516276
3.3830127942136246,16.3991001239688,-5.539377013384177
3.996485912830927,4.143736601432495,2.9607326838471333
6.830804235404148,9.54464471489325,4.595095726317158
5.657502219319369,11.76495161945373,0.6284651899398506
3.9404795924659224,10.842975603205097,2.8513489190641628
6.026534866226712,8.131901440538218,6.669930926387492
5.194155098696081,9.375633248928175,3.216330411819474
6.937289981065779,8.520997196023501,8.661153142717257
3.5958938122452953,8.231905729167364,1.7475591694222161
4.3446757068044635,12.548806291063075,-1.5590771455298513
4.215783693735685,11.071046457895141,2.858629135981415
2.072970103735763,7.921271214218037,0.3729303711780063
5.592240554129152,12.698799626299753,-0.05666813870578391
5.522110544359778,10.921898562629828,2.352328805573377
5.010226913284922,12.43858635651688,-0.5050974597115687
4.5308257332497055,11.888886525770836,-1.6001815646115314
2.1692585158991715,7.513014967233783,1.3840436180825715
4.158709354469282,8.31945687940909,5.278569176822757
4.314570966946461,12.241880815369786,-2.195311481067869
3.395445461556762,11.831110796300395,-0.34415551003927614
4.677428576667982,9.937295218107556,1.084072358643943
5.8081017136290765,10.351982149926346,2.7350769898481277
8.77237180242106,13.832994687365275,4.586870536117595
5.349155625663678,8.22528583349251,2.9700472005310363
5.515100781445528,11.641292143510114,2.1965291136284524
4.851108168467666,9.393422042698319,1.4548416481961195
1.162457569401917,9.346956390318338,-2.393497880450203
4.946972249101567,13.296330555961571,0.037669820305546095
5.120460419882053,12.476249046964089,0.5888942266486032
9.926484224970572,12.440528908001916,6.820010608792122
4.615278070437755,13.916436421462986,-1.6837453852199549
5.603094684667225,10.063011524898277,4.493620798310676
4.9305764605895135,12.045858913884892,1.7151392326014172
2.662643924760936,9.069199730219632,-1.820806791210164
7.285645629030041,10.972499057465326,5.396717561463173
6.503866065373549,9.609570836896946,6.156180197290144
6.582063894086094,10.290987894978155,2.1652963929623747
3.181225090410522,11.78547107631074,-0.6629518292318306
7.805588621872198,7.545337950299582,7.432710729179822
2.1962978744154382,16.277161827056382,-5.2436684644265705
6.173714187600541,6.981947855500894,5.22831904773641
9.380911251619956,6.357434161636803,8.913839813287394
3.0189273497386235,13.474332620500203,-5.344955466566949
3.867404540794456,12.374988081888807,-0.7892574261384075
5.199302730175282,11.872359451156466,1.8778862320356198
3.9930486917676014,11.88503652779284,-1.6864274694601975
1.8986731378677346,9.963259681459256,-1.1683833820538163
5.137125949612055,7.308236885542505,2.097643011134889
2.8753925725477902,10.227413674581179,-0.9452204113561141
5.9471848612703635,7.968514865463665,3.5262925864372945
3.1611515315323935,12.925359200253254,-3.283778304581926
8.09986881003508,9.558827855493584,7.529721723181732
3.4334934153275256,7.523508409622465,0.5931641883296344
4.355876967588649,9.03584247504102,1.63189240250952
6.62703443473934,11.238794362826873,5.5828348119518605
2.5382713671320896,8.308826341588075,-0.8741091926982407
5.4549198692082586,7.5333388133007055,6.162580802599607
7.614285508564857,10.731061634475736,4.215124836727844
1.785033530877545,10.734899713326168,-2.0421732361390754
5.369267717064608,8.479170473886612,6.280835174863135
5.519765588496847,8.586885083145031,0.5613620743528167
6.56364574355462,10.696149812072909,3.1628208636751793
2.526098578243836,5.655746975508028,2.695733175280945
2.3590867738314474,5.777608676870335,1.1897360078734485
6.0438831312337955,7.844667336242692,6.131276371537773
5.5939693464663724,9.359658544864459,2.9332152582207067
5.5009857006917535,10.932722696794015,2.7284573444911704
5.692896418993952,14.426068650848656,0.20758071980874843
3.6399505568430186,12.572978869606057,0.4105137190299988
5.464507394322007,9.520184410109719,3.914263269358029
5.586144946597362,9.942951376291933,3.925555449604494
3.571297163947264,6.9924119060865735,1.8444419624765942
8.731549022289514,9.94446059202283,7.404791782909548
5.947665841823575,9.134024083239586,3.878844622738222
2.617393005594703,10.968155681014268,-1.1599412547504884
6.313107217267659,7.518307169343031,5.575369086130973
3.050636659545357,11.558039542723517,-1.080010405243807
6.574169207484904,14.598216739007732,4.755603291890102
7.317191158014808,9.673719554629427,7.510870103929151
3.358635363296579,11.205135166296824,-1.2946768697146687
6.926752258488643,12.070431975133337,5.742646888385546
5.825561853872997,8.796338584342491,3.968792712237424
6.64412031998898,10.67227744543125,1.4383994654148156
8.793585965307894,10.037777202345385,6.651805439943967
4.509223767994259,10.293028295646495,-1.247472036499941
3.492527671285021,7.6809706484336004,1.3348418269620477
3.2209711407489534,10.073530522776828,-0.19238708603602145
3.3683794300691234,11.493994873736348,1.5214287019011663
4.845796581171792,14.353430823385125,-0.28831564396565523
5.682303949633287,12.87781247825562,1.1803363964577
5.553381598660038,16.45954737253467,0.05249760899102207
6.654366498072047,7.697957311335852,3.276276665661147
5.026003783755814,12.616961910162034,1.0605541756831465
7.907068154314634,10.550026017215055,7.631881810251864
4.470686333524088,16.56940879965302,-5.110436028140742
10.440338333179238,7.575105143934546,14.073564963825065
6.251334695530012,7.480834473457672,6.6481625231162695
3.285684887167435,8.201822063667933,0.5643200153323982
2.8582150038777754,3.6283128270705793,4.696676326026685
5.96494483048637,8.422734934957717,8.457542077965748
4.553074429348298,7.722602015338906,3.6965896158729548
6.428000988184184,10.451181359428622,4.698505410126746
5.94647524914709,11.025267927331479,2.5129839752782335
4.854342174686255,15.628512517647659,-2.933212054521166
3.30641256386319,12.851271514558151,-0.7907674895795522
1.9703055506282707,8.269289033012791,-2.1171697360298483
4.106970095865957,7.304755985954926,3.154475309459577
6.712797588646945,11.475757514519517,3.3196799526590812
5.4281874882604075,6.039300378938074,6.63324070575355
2.508522442576024,15.494376297563061,-4.582786586499683
5.346361851702364,13.53832036216386,2.0990284404256943
5.770634759457674,8.592473043685885,3.8761964103242703
3.2322851275977342,4.860596412727366,3.0411977995473882
5.307450211891056,14.06161712249624,-1.3501022415842443
5.116417436892,9.656380464242146,2.2487199402543316
2.714059404338754,13.713448935920386,-2.9623744090688606
