Y1,Y2,group
0.9181442512551861,2.0335775486363206,B
0.9763816070453266,1.200129926619633,B
3.1557122851751784,1.329728043547548,B
2.254755949590507,4.021411438881943,B
3.982330305975238,3.197839662733128,B
0.9038852328146825,1.1135985320120496,B
0.9248752170167991,1.467703568287476,B
0.5795905464050362,0.8750178329699212,B
1.7875606785008638,1.0633141464425238,B
1.6902837970674272,1.2941576990781984,B
1.9450394349515263,2.839762949598664,B
0.3749501738136347,2.0633923295597665,B
0.13555526366151094,1.0528704250202867,B
2.576109112819566,4.403790095769262,B
1.5879467223932544,0.8220866323069518,B
1.8873790247129314,0.850113283750203,B
2.1223856209757948,0.8061155799016952,B
2.3449731092152,3.0549022384157265,B
0.908134395467703,1.2335712549015134,B
3.3052624566466373,1.1903961616296466,B
1.9142750438127725,2.4477601206373003,B
2.2856155993199483,2.2630376582255303,B
2.321602551513779,1.9998963336923454,B
2.0706355437981743,1.7979409616457136,B
1.8532840057299014,-0.35313484265383144,B
2.907841657676957,2.0375854341597317,B
1.7716722611901863,1.8488170470733127,B
-0.38043145993457195,1.5707105883632229,B
2.6692598792526803,2.6697599442863096,B
2.228902262237084,1.4310885138997484,B
1.5755588778921026,1.336051509127158,B
3.0643830547193223,2.784814750452779,B
2.34568810999356,3.3823349394128153,B
0.2307916913228778,0.4756110652174175,B
1.8274141085777418,1.9798488754519277,B
0.3958057959224004,1.5565047995195838,B
1.9738639647115472,2.2264538920906385,B
2.0036353599713745,0.8659479034206405,B
0.08243451594199902,1.8172664071692268,B
1.6138495567918523,0.3682556451772969,B
3.3517111031006928,4.060429776618625,B
2.5147766974285677,2.8019100515515536,B
0.9989997980855037,0.3420446216870938,B
2.1886104374731064,2.4653334100614224,B
3.5026044078827505,2.7447482118768742,B
2.1287002046856096,1.8282453358678583,B
0.09011362213080831,2.856093236570076,B
2.3349996525939045,1.4932877065558952,B
1.5661770617678057,-0.022641413552415557,B
3.5003814789588503,2.905278040311127,B
2.5545234546218687,1.9354507181046599,B
1.889919522109462,2.1646614248558076,B
1.0286597499122316,1.119848023756014,B
1.9793370328455944,2.9939824192850066,B
3.5244637478936323,1.891861002206309,B
0.3846848302424597,1.5265380750534312,B
2.885699961936785,2.4866011081158597,B
2.6307704389028594,2.957394656467993,B
0.14856041377084517,0.8514422123659675,B
0.6931719823520304,1.512900314043042,B
1.4584329667233416,2.5417734046346574,B
0.6350617483451273,2.0745074634982634,B
3.2670368771010145,1.5289252375556277,B
0.9199013074854197,1.2696708280914781,B
2.3764598497232527,2.136307037415761,B
0.10867406933517199,-0.533520583199099,B
2.696340224098196,2.7816244575915476,B
-0.16153608252499385,2.1168659040042344,B
2.065909614136519,0.7955008701570889,B
0.30291582368584336,0.28344712460874666,B
3.2651738775605508,2.1857814204611965,B
1.1563033900477824,1.3951327762341963,B
1.057904397808437,2.344407516880368,B
2.0116089398728567,3.377763568146505,B
1.3675997431438756,3.531607117056232,B
1.941596066801232,1.0213575370248549,B
3.3496011523004166,4.158525874579428,B
2.4018324718634894,2.2462667773416536,B
0.8312478786516408,1.8416617049022965,B
1.5276564122981529,0.3528151039152163,B
1.0546615917863293,0.4756162556181798,B
4.54318993420897,3.364749587348923,B
2.3005918545913255,1.3217776085101862,B
1.9071225032045807,2.245374990733759,B
2.404261535896681,1.909907198039964,B
