X,y
1.813128355838641,8
1.560268941725825,11
3.446977884353733,30
2.1965547765115745,15
3.0318445394686346,19
0.514439626963028,3
2.267050265869259,12
2.889630795623437,27
2.082283989275424,20
3.065480375065351,28
1.4827115498996277,3
3.40934744018558,36
4.29889812361925,64
1.6371614395603409,10
1.5544974785992283,6
3.4533844771177007,29
3.5795721457307126,40
1.4771399728467318,9
1.5798131829041424,6
1.7182153911394926,6
0.655549488965723,7
1.0813480535158018,4
0.9958592332479321,5
1.2322024348958716,5
1.965315112613219,10
2.23421473253652,14
3.550500492814077,30
1.001645959261209,0
2.984322398476584,24
1.786011155774491,10
1.9505362903475671,8
2.6748194921666038,23
0.8772779784377014,1
2.3824097461840505,20
2.166452208213056,12
2.4924512640081486,15
2.2891686439078183,12
4.455300139910895,94
1.3622600157486842,7
1.4690030449981824,8
1.3768594735752355,3
1.4445228808397452,5
1.3626128726934823,4
3.189016531107552,15
3.4205042479898546,33
1.4292537062505237,6
1.1676444268957713,4
2.471415556386404,10
1.4477769557190285,10
2.632931817755511,19
2.2029230208512995,9
0.48425588500276806,2
3.5475052013300616,38
3.7958776730955215,47
1.387211309515614,3
1.612298440064016,6
2.285865390724905,14
2.334456789987025,16
2.6585442726728306,25
4.01020453876635,62
1.8230527725059507,5
1.2017027554615463,6
0.6206807719854728,3
1.269069960058081,9
1.966873027126203,9
3.7945578635177877,53
1.4823887009638286,5
2.2237879516388985,12
1.9835771039272478,6
3.188393273448084,23
4.526932425873621,105
1.4691312270796795,9
1.510560557481778,7
3.0441608770690722,25
2.6818914896263113,15
3.8467073257360336,38
2.5839281853259637,18
1.6407079092129404,11
2.5906548306923094,16
3.1087035805829077,27
2.8204821811973644,28
2.507274031107298,16
3.0666746895891537,19
3.1692955904456728,25
3.382158991037527,47
2.648709887589643,18
1.8328819196831456,12
2.1467136864333227,14
3.206508966508357,43
1.183064329012764,5
