individual,time,X1,X2,y
ID_20,2,9.748426159800704,5.083587368433042,17.69758858619901
ID_20,3,6.615070740570362,7.2943254791909204,9.97676555169726
ID_20,4,9.14623786010516,3.4818434371097484,15.326653091377612
ID_20,5,11.64634116792383,5.109976950782606,18.139197014292044
ID_20,6,7.409842455872768,4.4963229510648075,15.23435457102014
ID_20,7,9.48081729727279,2.7452855703228405,17.82688214833841
ID_20,8,9.45455286050466,0.9546700355876425,19.411426118542504
ID_20,9,9.538130939582643,6.044309547220127,17.36833258931665
ID_21,0,9.462222618890339,3.3402111368874947,29.727349969814163
ID_21,1,10.118436868028976,5.0208939378694195,26.76964021237671
ID_21,2,10.396169521535711,4.783459382114086,26.826649917470846
ID_21,3,8.906282117519215,4.950870094676002,24.488127477143042
ID_21,4,8.57430843464567,5.159645341537845,24.111594309056162
ID_21,5,13.007985977165376,1.023545287410482,35.41747473548092
ID_21,6,12.492170384995259,1.8899146513877758,32.5164614100411
ID_21,7,9.257118268008417,2.8887324579232683,26.429699895821923
ID_21,8,7.7788483090683425,7.628405665135434,22.134051472380413
ID_21,9,12.543110189988317,6.082508096064853,28.45243218465215
ID_22,0,10.978749122455836,3.166808286662082,22.025074153127605
ID_22,1,9.51934920368373,4.437768788675604,18.817167411389736
ID_22,2,10.88852662297208,4.45855075127138,21.302677805406393
ID_22,3,7.837873344800205,5.923903410416395,14.988187215436707
ID_22,4,9.380907121372019,5.489199533363177,15.806286147583315
ID_22,5,11.848054038413801,4.722646795335517,20.848639269434383
ID_22,6,12.098018451673779,3.943484464185861,20.961177478399552
ID_22,7,6.8867416529521925,5.909014927018459,11.699869853918367
ID_22,8,13.50958836396873,1.877105888174417,27.836552872304733
ID_22,9,10.422034934405238,4.854930332194411,18.581587717644506
ID_23,0,9.924730595150303,6.654952823024783,21.673041854728023
ID_23,1,10.300603522923755,4.454581681679216,23.825974887081546
ID_23,2,10.615603537784118,2.4347474110150618,24.623102527518768
ID_23,3,11.48652818804543,5.256298157191913,24.83645099172229
ID_23,4,10.036867866130786,5.521372558042507,22.094124644213164
ID_23,5,8.443390549195374,5.293767882646522,19.447379311821166
ID_23,6,10.816505511428943,2.4461245936432396,27.29269480131482
ID_23,7,10.945194964826086,5.384044601470814,25.088928321768346
ID_23,8,13.330948888925153,6.521555097527195,24.93398559579468
ID_23,9,7.4408460665285965,4.062772133456482,19.9328230149989
ID_24,0,8.548512373693068,5.280150146715617,20.431560613159405
ID_24,1,8.776964394016103,2.8900083547276667,22.51850176347673
ID_24,2,7.296630788767333,3.536190120534001,21.757930985677252
ID_24,3,8.101202222336115,8.948573097256086,18.074557858925807
ID_24,4,10.369672247389747,3.71246332972818,25.87314268905668
ID_24,5,8.848724347524453,5.183014721968042,24.27505438432666
ID_24,6,9.8078802005507,6.723909989428513,21.21781098650297
ID_24,7,9.930023019006077,7.656200953453265,20.73140181030435
ID_24,8,13.624897115993857,6.061627903183213,27.613871677895563
ID_24,9,11.264815478111041,6.458831674440095,24.940262942177295
ID_25,0,8.545725648350263,4.628722046672743,11.190053806634872
ID_25,1,11.241344195101355,5.2665515013998805,13.462307133369745
ID_25,2,10.760395702011927,5.915878617925735,14.11655750715606
ID_25,3,12.161561451109243,6.250883231823356,15.849692070981334
ID_25,4,9.859668577082706,2.5085585997260136,15.36115060552355
ID_25,5,10.415375374326223,5.4073682557930605,12.169296281582291
ID_25,6,7.837886919183475,6.579729279999356,8.60236820146679
ID_25,7,11.363001394745249,5.042477564195689,15.189152580804782
ID_25,8,11.876567611951995,4.225932907673939,16.67910226927754
ID_25,9,9.075449422589914,4.348255658851526,11.974273883882729
ID_26,0,9.042502756673045,6.883634188360281,18.272908340270405
ID_26,1,9.626256711677282,4.340403412588738,23.524709079967227
ID_26,2,10.39310955302315,6.547766809202952,19.976559367303953
ID_26,3,10.534100531738517,6.334446193435156,21.926546690303642
ID_26,4,12.130960750130702,4.224067324849441,27.337203563670645
ID_26,5,14.5977962472385,4.455742159340511,28.997266980153135
ID_26,6,12.906768954235401,7.369358218596068,24.05247568749154
ID_26,7,9.159626365808284,4.577323086709239,19.843799426479322
ID_26,8,8.162696107031604,3.493788849871898,19.79188437371432
ID_26,9,9.930630225226437,5.35132209880478,23.276057009778473
ID_27,0,11.968644796953168,4.6790167336617365,19.168519895153974
ID_27,1,11.349638984333208,3.315916967656552,19.762364444864666
ID_27,2,10.332904416426112,5.738676896012223,16.205813548043256
ID_27,3,14.91060027982179,4.043390023623026,23.60842124213849
ID_27,4,8.753718947150471,4.166784321259618,14.16799363271754
ID_27,5,12.378033062215103,7.130756371984782,17.299927998291395
ID_27,6,8.335288853791543,5.707123334579606,12.393241365048702
ID_27,7,11.265863635511023,5.304384531276949,16.147773509553783
ID_27,8,13.095010402660122,7.693816509643282,17.882903502097218
ID_27,9,9.224596880128033,5.428798086087358,14.836543437615234
ID_28,0,14.0204090775327,4.734579158758926,29.737374408117606
ID_28,1,7.241361543970946,3.9036049400871216,20.998752754377076
ID_28,2,13.589115727035576,4.223583051445743,30.521316464399817
ID_28,3,9.967154207854495,6.782589910172126,25.344313172881815
ID_28,4,8.938262454159359,4.265840836222667,24.331603252694126
ID_28,5,11.363782979252623,7.77006098860405,24.706275226685808
ID_28,6,9.28141581842588,5.885982246038464,23.614762874755108
ID_28,7,11.640964362394728,5.760911046660947,27.21211375921664
ID_28,8,12.338591180891346,7.07323848655629,26.790727233045782
ID_28,9,9.665763839366292,5.220070529649984,24.821819665201957
ID_29,0,10.737346617745802,4.409991781508959,18.522092969410174
ID_29,1,12.556903725214598,5.286648602029855,20.56779489941798
ID_29,2,7.280287718040162,6.119380349040831,12.585733124032473
ID_29,3,14.32650944661092,4.538332647570499,23.99357002458774
ID_29,4,10.498767367421511,7.366179919645211,15.675233228092967
ID_29,5,10.558043051540679,5.911844764574809,17.20951953387135
ID_29,6,9.107132770898943,5.291134989347461,16.416744559794036
ID_29,7,7.9469694011778795,5.199454511220314,12.976091322915211
ID_29,8,12.390093257849685,2.715219642824338,21.76936397030729
ID_29,9,10.754423750129043,7.348286043851511,16.102578174103186
ID_30,0,13.76231413888118,2.827979149375634,23.40628429873519
ID_30,1,10.880028900106664,4.246918663471083,19.125277968786424
ID_30,2,11.416712894598707,5.365701070656798,19.492432221169903
ID_30,3,7.439391202658211,6.308685992420217,13.98634155454381
ID_30,4,9.801648272441234,7.769955494071499,14.640425613612509
ID_30,5,6.948949658150522,3.962137895178133,14.432130521261788
ID_30,6,10.486678898645383,4.638145913215506,19.595559380443976
ID_30,7,7.496921151619111,7.16564690610989,12.654715390682192
ID_30,8,12.234591663176255,5.5140880195665565,21.62137266479893
ID_30,9,11.139534560464407,5.671562840025972,20.038776695077384
ID_31,0,10.39304233940294,6.063505636382769,27.29478595637313
ID_31,1,12.880234430898945,3.9854115469110956,34.578725492392515
ID_31,2,9.919684098711313,2.8538373468229277,29.370323336181574
ID_31,3,8.637896685050238,6.260965323483086,23.941211440148656
ID_31,4,9.10763313357044,2.1656889035817035,28.12235490890338
ID_31,5,5.152241346742087,2.624145764771415,23.035222715102456
ID_31,6,11.571600317301664,5.6381863426774474,28.52563790934348
ID_31,7,9.904577287716041,4.994596191364147,26.34858693995236
ID_31,8,13.006796603534301,6.316043435863507,30.88215863344314
ID_31,9,10.053771677989062,5.312574211921329,25.434625929684394
ID_32,0,8.636031504004404,3.497569985157627,18.639004062391564
ID_32,1,13.595373053699046,5.961264291900514,23.81698224464237
ID_32,2,11.145165562712318,7.099033154879003,20.727268590475056
ID_32,3,10.119260739840348,4.029594833441639,21.417551644017813
ID_32,4,10.7869707708435,6.342789830041599,20.505509181310956
ID_32,5,12.09910543063867,4.197147182659148,24.87244755286202
ID_32,6,10.3951992093848,8.112891308937899,17.177411036234325
ID_32,7,13.4719276063305,5.296866175193972,24.08309355312314
ID_32,8,9.032228331891357,4.519479037708519,19.121038301469152
ID_32,9,11.045670976071,4.139449994092131,21.996704963968824
ID_33,0,13.455086340201422,5.654485504511048,36.408396377920816
ID_33,1,10.240062653436523,5.920276959095625,30.312431640739195
ID_33,2,9.48524692515331,2.497123889183615,33.340746192047675
ID_33,3,11.294391879405483,4.275220306550939,35.80675013021682
ID_33,4,7.548468673995318,2.80343767968527,30.01575647886405
ID_33,5,12.094196605224308,7.525891537186803,32.373049208277386
ID_33,6,12.157361666862592,4.9422372957489396,34.820977156813235
ID_33,7,11.767319874973344,5.978484317620129,32.00315199443898
ID_33,8,12.953080699451792,7.0701370312211775,33.85930051575053
ID_33,9,10.791607066874818,5.7410452794241085,32.566599935656164
ID_34,0,8.656753264123896,4.961668893512832,17.436998031407843
ID_34,1,11.087200309188864,4.444078501870841,21.095710603707865
ID_34,2,4.302914758739849,6.723148550558156,6.584613749658049
ID_34,3,9.275118117193736,3.320495158060784,17.21007380439397
ID_34,4,12.321653574757038,4.298448198032163,22.638699916213444
ID_34,5,9.906158842241632,5.715561240834682,17.61208539252786
ID_34,6,7.434015551622861,6.49440022917071,12.71022079170931
ID_34,7,6.886836202680498,4.357827258551131,15.593226518587054
ID_34,8,11.700443484226986,4.477021798388211,20.868264314084378
ID_34,9,9.356729897565234,8.11512197534126,15.173406949079299
ID_35,0,12.060566908063684,5.35818373853977,25.695469461398357
ID_35,1,9.607300301830044,4.892598110878904,22.609857963487453
ID_35,2,11.45525908727396,5.077918828710949,26.00340188111311
ID_35,3,9.838566839782835,5.117952785474136,20.815495582718185
ID_35,4,11.832655349404963,5.519732713846989,26.481415198844854
ID_35,5,4.207489243612621,8.132562057171091,11.815802827482235
ID_35,6,12.216365633475032,3.440141109311704,28.3354177037811
ID_35,7,7.893168873652687,4.064346558956292,22.65251565313613
ID_35,8,9.618635198473307,5.326149309769584,23.187309316538396
ID_35,9,10.991363775945208,5.225628357715364,24.82171221616709
ID_36,0,9.884762405932829,5.301648570072452,33.65355707504027
ID_36,1,12.211051865915968,6.78054545834057,35.547949580422056
ID_36,2,7.713990174539033,7.450147298451644,26.481599956219917
ID_36,3,10.605270930478067,3.8685862249709633,34.76597699533871
ID_36,4,10.657524820606962,5.482035823175409,34.03965725279678
ID_36,5,13.227422538117294,5.68030145227097,37.069813936259884
ID_36,6,11.928174336576715,6.784205733386961,33.25436702920989
ID_36,7,11.194800139699716,6.051759113466347,33.67030734160789
ID_36,8,12.75141362662324,4.77491661945121,37.44984152403681
ID_36,9,9.65385635143226,5.023368571372202,31.3828925093468
ID_37,0,13.189010126449944,3.729557977522508,18.60822204522913
ID_37,1,5.69321977279257,4.041557378465747,6.783239550037288
ID_37,2,13.284030320272738,6.514725634013951,16.82586021504875
ID_37,3,14.504871610688618,6.472648230487391,19.054103035162917
ID_37,4,5.001188570252855,8.436413858886112,2.162824888535325
ID_37,5,6.709202506086216,6.533855648014461,10.076217234085558
ID_37,6,12.768545637021036,5.84586368007854,17.870627440162536
ID_37,7,11.706831117560615,6.138392884680147,15.730469379594709
ID_37,8,10.208402207903752,4.9061103081507165,13.433496063496907
ID_37,9,9.438649846266452,2.460564778706922,14.89092890666792
ID_38,0,7.792821365568457,5.269841226730217,13.922405817558523
ID_38,1,11.836633212004626,2.6442490945652337,19.706966870029824
ID_38,2,11.881542375976432,3.5262689096925355,19.833709750459008
ID_38,3,11.100104198049104,3.547483317704547,18.97458961330139
ID_38,4,7.331949010163591,4.097948534073179,13.09639108637479
ID_38,5,6.814012532936662,5.660712106940599,10.729855779171245
ID_38,6,11.104979908834295,5.335871201096992,18.809957796593103
ID_38,7,10.250449005295815,4.355891688312121,17.07030212457172
ID_38,8,11.086596058072777,5.073290105488557,17.66889815816761
ID_38,9,8.59601662438649,4.0056486236735775,13.343945230086593
ID_39,0,7.512273529217429,3.960642203306139,26.12937298154673
ID_39,1,11.789848753888883,4.557575482561958,34.03433853339219
ID_39,2,8.653018751512263,5.418491243335703,26.557271795274776
ID_39,3,14.290298255546777,3.218602371455731,37.91826991231731
ID_39,4,11.267553761864196,5.620698646177248,30.967367782911488
ID_39,5,9.740358600533147,5.065717207968665,29.158845848730994
ID_39,6,11.92775823358982,8.315784502387027,29.429401679401977
ID_39,7,7.2603940408418435,4.8675769274731175,28.324122572873286
ID_39,8,8.392650864060538,7.458675208166101,27.047620659569066
ID_39,9,8.892823516584011,5.853474618777913,29.032735918916924
ID_40,0,9.592839279795276,4.127478629077034,18.176880580800983
ID_40,1,8.701444909867986,3.164089599856615,18.659340448238474
ID_40,2,8.460053537882716,5.350678867686121,14.958002861534116
ID_40,3,10.661760464428914,6.250293442413387,17.10303159520377
ID_40,4,10.748113139695144,6.841503488709939,17.543687194946127
ID_40,5,13.345144773675408,5.6285285140490675,22.914243788578013
ID_40,6,9.888461844684588,5.837490368782584,18.34306715847579
ID_40,7,11.077511984892737,3.6189896103809507,21.99479840813299
ID_40,8,7.17257100619004,4.833160907976949,14.092781436501275
ID_40,9,8.528940114820466,6.854139762815656,16.50576977763501
ID_41,0,7.815374470654842,4.525387325457797,22.36154015013109
ID_41,1,10.28343382727981,8.478994309972542,22.080963736871936
ID_41,2,10.384098232980064,4.536325303696248,25.126318615831263
ID_41,3,9.695060327238913,6.062163015032886,23.69525300016253
ID_41,4,8.4280210789841,3.003150569663333,21.44899639417807
ID_41,5,11.015982653825088,3.3449500907391894,24.740813919729682
ID_41,6,10.777157209061928,8.739499276149186,22.213756085669534
ID_41,7,11.676981548903283,5.122744037821348,26.364078044442586
ID_41,8,11.838152965975537,4.564588183717023,27.418641820597472
ID_41,9,10.643395612392027,3.997864319535427,26.804534917032104
ID_42,0,8.48850968101431,5.804764765355605,16.3156859439689
ID_42,1,10.056362314738257,4.986321505033695,21.306583050434963
ID_42,2,10.949396465759905,4.962459561882284,22.397094564857277
ID_42,3,12.780415098034627,5.8367154595277935,23.636804115796046
ID_42,4,7.376327535299681,3.402329505386941,17.162604210808258
ID_42,5,8.780975595681433,4.719543045521831,18.57768009852475
ID_42,6,11.059385508713461,4.894251832911364,22.28537965709026
ID_42,7,10.12894882962024,2.036800150469193,21.749848946759208
ID_42,8,9.71182488855677,3.1854578857383387,21.744500970763642
ID_42,9,13.061501664687395,6.828142777545975,23.041496620587058
ID_43,0,10.297334914404223,4.494371043322941,28.690733557656802
ID_43,1,9.395060627023744,4.417734772188157,28.182450029410333
ID_43,2,10.32114796209973,5.004569030230122,29.368635572961605
ID_43,3,12.381292549572683,6.4243312031619855,29.401206577629292
ID_43,4,4.89215773019609,6.40147986685891,18.303804687641346
ID_43,5,9.550469196214634,3.244830460910961,27.38148967226292
ID_43,6,11.082925456409576,6.13873274045397,28.590522275774227
ID_43,7,4.81791541571018,4.180633327621276,21.727801151120556
ID_43,8,7.042176862451743,5.275039879668733,23.78155422501939
ID_43,9,11.158582999202176,5.17937055262123,29.074939800074482
ID_44,0,9.68294085394606,4.959043190735102,25.606766277580274
ID_44,1,9.11343549761698,3.6727959289596486,26.54182795165678
ID_44,2,13.423416960284687,2.9421482856029657,32.15070292239037
ID_44,3,12.942340654987216,4.686014484272201,30.978484164725604
ID_44,4,12.079809374792152,4.091576690394704,32.655319931741865
ID_44,5,11.355851742678539,4.268132887781446,31.759437025380606
ID_44,6,8.788570153993323,6.113143058013961,24.574490873307763
