x1,x2,x3,y
2.821902504375224,-1.1510213443320743,-1.6222533500727003,5
2.087047068238171,1.3084809550810172,-1.888460676372663,0
1.700992649534132,0.27501300860752764,0.40181635473889826,0
2.0917607765355024,3.2847043998265084,-0.25145728548203106,0
0.0124310853991072,-1.212447428032727,0.017244075995327058,0
1.780328112162488,-1.259582763271164,-0.42266234876541203,0
2.3571125715117462,-0.8990889681660332,-1.9032414169737832,3
3.4778940447415163,-3.1858435864647103,-1.419616213023819,4
1.4817297817263526,-0.7886325325211416,-0.6085003510176655,7
1.1915063971068123,-1.1386989923305468,-1.9777022471135564,0
1.4982429564154636,0.22559067971431146,-0.4296012558620895,4
2.915402117702074,0.5126339636657391,-1.192260318526508,0
2.3287511096596845,2.8142562588238293,-1.2998566460396779,8
1.4702397962329612,1.4256357572790754,-0.43123202543720657,8
2.513267433113356,-0.8653554834936046,-0.6445893508111681,6
2.0970775493480405,-1.3476220070225369,-1.288772932655264,3
2.9686449905328893,0.7378787572597586,-0.0725361573086015,9
1.2979469061226476,-1.9803498105309632,-1.864850662079918,5
1.6723378534022317,2.7471881487815306,-0.5072515144445889,13
1.6078918468678425,1.7691601810819306,-0.525518993625293,8
0.5364850518678814,-0.7037634781570572,-1.2476371514511921,0
2.296120277064576,-2.569701793636317,-0.7390935822063056,3
2.261055272179889,2.03080856124812,-2.0008908611082425,19
2.005113456642461,-0.17180976787892682,-0.26077838463447917,7
1.7654128666248525,1.8567244679601926,-1.1479217091543912,8
0.5846292579495858,-2.3916414881915506,-1.4181784164152316,3
1.579354677234641,-0.8990625344306593,-0.16079261933048855,1
1.6572854834732305,0.007865549577274748,-1.5634749524342075,4
1.197722730778381,0.07047089064711308,-2.1267690370908476,3
1.8387142883339909,-0.6750982072188655,-2.2453033388191233,1
2.4040508568145382,0.9342748985212481,-0.5151920389234883,7
3.8861859012105304,-1.6014306440738917,-2.0243434819970267,8
2.174577812831839,-0.21356922753194024,0.4038353455874918,0
2.257550390722764,0.1804434475678483,-2.6655435263069776,3
1.9255540842338328,0.7716582510881236,0.35716509463203067,6
0.08122878470095851,1.0674223171333344,-0.8311860262379053,2
1.973486124550783,-1.6869631377568035,-1.0773704894963139,2
2.0602302099410266,-2.3011712561034336,-1.4359352694471597,6
4.463242112485286,1.9165152328477637,-0.6806911085183434,0
1.8076390352188776,0.4984710179693875,-1.0301077619398786,4
2.3015473423336124,-1.1227298048348304,-0.11735849438678242,4
1.9652882302947567,2.3267279632837843,-0.9086178810703682,8
0.831321962380468,0.173511951439288,-0.8797585908304979,2
3.1428228145150205,1.7689457760957397,-1.2908897697710846,10
2.7519330326867744,0.10127772211516342,-1.045556498976854,11
2.791031947043047,3.0911218873229807,-0.7537585848863526,27
1.090612545205261,2.6330112636648066,-2.3681347141253,11
3.402794310936099,-0.3734462227186103,-2.0785483376845706,8
0.5981489372077191,1.457356426431533,-0.40538872478182797,4
2.5868570938002704,0.9680639243777214,-0.8633076494976465,14
4.190455625809978,2.052947336298523,-1.1471866690821433,55
1.0094636748693118,-1.4473851908701567,-0.9852528535476854,3
1.433702270397228,1.029077189997659,-0.7219346357106632,3
2.099651365087641,1.5876367302743817,-1.4318077442474892,12
1.4965243458838007,-2.6381092296346713,-1.62264378032185,2
0.4493365689338673,-1.7748877689986626,-0.8433237959218548,0
2.0685629748060275,-3.058848266640151,-1.7826982220920258,2
0.9376962862738951,-0.40411025166683645,-0.6733977954284225,1
2.4735924306351817,1.0763133836939431,-2.3620668833902725,6
1.0805757657661967,2.2535355781440423,-0.17667549013948505,9
3.54993440501754,0.11114217062966278,-0.6219220140695656,16
1.2167467076637628,2.4429233183569377,-0.7951762125488995,6
1.6779384837943243,-2.070152187322337,-0.21384721284358882,0
2.81351721736967,-2.555073659032732,0.3323795555700614,1
0.7691356835660448,-0.08332154834492816,-0.1885039479854956,6
2.2274599346041293,0.576098173408961,-2.4726993850653165,9
3.3071427542824283,-0.04904212214113966,-2.0236615733885612,24
0.39251676543877245,-3.101163150059815,-1.499854862156543,0
2.184633858532304,-0.1336800592691826,-0.9791271598313329,0
2.2598827942484236,-1.9567042507572798,-0.5858727836247015,3
2.78182287177731,1.0045088232450576,-1.5805950505227726,10
0.763049289121918,0.5498973691452724,-0.8505865884183373,2
0.6795433869157237,-1.409819679491033,-1.604306345882658,0
2.5219415656168978,-0.7708003760050404,-1.4892142423935586,2
2.2969846732331862,-1.5888202828334275,-2.125328877478578,3
2.2504928503458768,-0.09401864590975781,-1.7385865968887235,7
2.346448209496976,1.4327134807518573,-2.081347684493067,5
1.3199752784215093,-1.4785890695033155,-1.7806986023818663,1
2.2322536971610036,0.7560697732767666,-0.15708656271372834,0
2.293072473298681,-0.7953864275586612,-1.7595191110655544,10
1.285648581973632,-1.1893092483935161,1.1059056518699129,0
3.865774511144757,-0.16054553993183673,-0.6053456792952886,13
2.4738329209117875,-1.5528634836290611,-0.8521311010441008,5
0.8086965027973514,-0.8304739580207731,-1.6866862241449707,0
2.6565536086338297,-1.7968168388832728,-0.43975209647280705,3
1.0253183297726784,2.947087699374584,-1.4605102609902192,0
2.787084603742452,0.052895327957592914,-0.9023921482837108,3
3.158595579007404,-1.0495882619888781,1.0480676306150358,0
1.1793176816482895,0.32096986610133293,-1.0768479197797198,0
2.9633761292443217,-0.16849207453624443,-0.0805813389714593,0
2.4127809269364984,-0.3314543992998339,-1.5625411401007099,9
2.82206015999449,0.9212500500651378,-1.0279907923975693,13
3.896792982653947,1.1362615650709578,0.416640508508408,0
1.7546118839971294,-0.7957517214157912,-1.501573646230214,3
1.2462638356425104,-0.86372736096702,0.4499588463975431,0
1.1104855703744767,-0.412577545727466,-0.43379845163561964,0
1.1841897150345617,-3.452881747103377,-1.4499734207154142,0
1.9228982905858958,-2.272786593297828,-0.4940738087555833,4
2.3411519748166434,2.0503114011667867,-0.22195644029861622,0
2.276690799330019,2.4674515702519253,-0.5025520302262428,16
2.8271832490360236,-0.3735540593345675,-2.2561797759123654,4
2.013001891877907,0.8648354445836497,-1.581709740659895,5
3.453534077157317,0.46687523181530416,-1.1980149084412037,16
1.735343166762044,4.618321212682856,-1.059546743280037,0
4.720169166589619,1.6793623671518652,-0.5034623219594576,0
2.625667347765006,-0.1918763872211498,-0.8578391992533969,12
1.1428424435837174,-1.4333106609006387,-2.0682754869680813,3
0.9291075019388877,-2.4096694803863588,-0.6958417191952294,1
2.482472415243185,0.3051954538008347,-0.5115314037729415,5
1.7765372146741492,-1.134526117926455,-0.5521676416551681,0
2.714000494092092,-2.133380564396511,-0.13537541955630253,5
2.473237624573545,-0.96985932636379,-0.33286227636087673,0
1.9271710873431271,-1.6223220054215928,-0.6326559366172506,3
1.153206281931595,2.530712452608847,-1.0561325691669177,3
0.48515277531413536,1.3224596354241758,-2.3287687468127927,4
1.553485047932979,-0.011958961974926064,-0.6563054246939313,8
2.8563987943234723,2.2199162083350394,-0.8338498502695111,0
2.2140937441302038,0.11605246147142745,-0.7827369302437012,0
0.754261221288012,-1.2919263019923954,-2.0213988606562476,1
2.173180925851182,2.284686115904486,-1.86484523232661,10
2.385317379728837,0.8083650655269881,-0.15747771733367713,14
1.1161425637988671,-1.5558692314896847,-1.031644123085324,0
2.153725105945528,-0.2855080171254123,-0.45479944210190043,8
2.058208718446,-1.313427380077136,-0.9773452990956325,3
0.8570297021693769,-2.0741995964465043,-0.9761950884034054,2
2.3577873603482833,1.389266321297462,-0.2493729552192018,0
2.5607845263682343,2.8641249607051957,-1.412835782573899,19
3.083051243175277,-2.0978513607287117,-0.9231033784472132,6
3.0538020520349027,0.8444538550358562,-1.3698202309640342,0
0.622330632042909,-0.9759638536827407,-1.3475969819458524,3
1.062174960084877,-0.7306880756470443,-1.2473376987749114,2
2.5150352672086598,-0.8885908863583037,-0.8222929826930298,0
2.513785950912209,-1.295986154519724,-1.3829988973307816,6
2.5150476863060476,0.07278244191724048,0.0046049004588166855,0
5.852731490654721,-1.2464251746165567,-1.7156858417756031,45
2.570890510693167,0.40568523866975825,-1.1494973153290873,10
3.135565640180599,-0.07535716417370543,-1.3517848466193398,0
2.9540017634932023,-0.3584220702996146,0.15758230748298635,5
2.651391251305798,-1.3613454930623967,-0.8427561787907403,6
1.6847307553596544,-0.8651569958524992,-0.17452436842509206,3
2.758969220493267,1.1330868387386341,-2.1884482984295777,6
1.2271747854624282,0.7513757814365711,-0.7863597873045929,5
1.7631813932599911,-1.4663328671978266,-0.2882953635012503,3
1.5146364521708966,0.1489984581438388,-0.9341728085796607,0
2.0818741393863225,1.1270806850576836,-0.14761569994771898,11
4.314658566673509,-2.5041079216820576,-1.4138307600802977,10
0.13273480740825172,0.8150402885699026,0.12747795214846397,3
2.6862601903745134,-0.9939356384187701,0.8391184988954004,4
0.3872841288103481,0.8558980028897389,-1.2902708483517273,0
1.5280681342105664,-1.1448887348137753,-1.3564020171206175,0
3.0889505969673663,-2.7073231509967783,0.1627075816941608,4
2.0642800190954627,-2.441313656824744,0.26365771658456993,2
0.9222552220706939,0.07212741999207299,-1.4182880217226146,1
1.2846962907400319,0.3895837525822228,-1.336149453676686,7
2.679597748934676,-1.3564749376566128,-1.225427687088406,7
1.2696333682828633,0.9578886881660609,-2.0755604088274215,8
2.216458589581975,-2.4922800934034397,-1.7349215571873586,2
2.045571839903814,-0.09911969797097486,-1.8033126134016544,6
1.3483996523941832,-1.8165242996436848,-1.6142380520833028,1
4.143944089325325,-0.9777541617032388,-1.0277479099094249,18
2.633919022318011,0.07109800697462103,-0.8126282139707838,10
-0.025142586657607158,-1.2906200479259287,0.24040039425126156,2
2.1864543147694278,-0.576833316344738,-1.798683232591033,6
1.338213535231612,1.5094392138216608,-0.21254208121873294,3
2.852433334796224,-0.8653378042847231,-1.1711910753804071,4
1.2074792615672993,1.2535381680977127,-1.0395709677219465,4
1.885263558533101,-1.6945602819864272,-0.46014440626671715,1
2.5049872789804573,0.7947062668729241,-1.898177617249839,10
2.8657551941701214,2.1623529309868506,-0.6940722030527595,0
0.7997035929442238,-3.707466750190934,-0.8668382334295552,0
1.6654987641590515,-1.1953428832057151,-0.606038988793481,0
1.525054688839044,0.86560819077081,-0.7686650848737455,1
1.346670767426288,-0.304568079064489,0.9642401119287155,0
3.765454240281097,0.5567188100569632,-1.5101919874010528,25
2.4049817109609557,-0.9059777800737309,-1.424797564001454,4
0.7391160456649548,0.12988468120934987,-1.4985124211398115,1
2.917861947054776,-0.23351585308811923,-1.4443816953282038,0
4.122156197012633,1.751673092489711,-1.5099097018452141,28
3.032465260551147,0.38163126495181965,-0.048786775113958514,7
0.4806300340459866,0.5064039931128033,0.13640339839188395,2
1.5157659271337487,-0.6178154491837011,-1.4565970349995812,0
3.2669111491866225,-0.7314093361087404,-1.665884458483383,7
1.2923305343812193,-0.6488372817294313,-0.6228675548908768,2
2.443819428146228,0.5916782135674452,-1.4417784354247773,9
2.7746340534293368,-0.6314767212303944,-0.4936545457955911,4
1.0730695284219172,0.43466228534461926,-0.8376615833189602,0
1.9404746439382,3.1131011979681578,-2.212595291997786,0
-1.2412673400690726,1.3066870551475385,0.23800416106404937,5
0.9756123586657102,-0.48903529825176173,0.4367021384764174,0
1.7474318486068396,1.8018208832459173,-1.4902309523875088,14
0.7522168180351505,-0.6121130595323271,-1.3101612479487872,0
3.6324113039316352,-3.057186802766781,-0.7713076874200758,3
0.5698586220393673,-1.512129466376106,-0.7324345680103799,0
1.5599555133030163,-2.8061878815387837,-0.4731645818617356,2
2.1307405772860912,-0.527270226061963,0.6081636310130798,0
3.4412732890661157,0.02762756878432755,-1.1415577819952396,12
0.5641378488205606,2.514655968412924,-1.638637795630763,4
3.1631637521549596,0.49039106064624394,-2.1034553824116218,11
2.010233061019587,-0.3286507932132964,-1.5847440319535353,8
1.018491348952049,1.2441083717752337,-1.0265015782990377,4
2.462103474263271,-3.316702963511828,0.43564629081423023,0
2.19905969557347,0.3534218371628489,-1.4140890392289371,0
1.3997831228412054,1.1562977908304504,-0.8209696386888812,9
2.0698020849900187,-2.217879368669762,-1.0131383168582018,3
1.61468640313824,1.7156310648103936,-0.049285381241532755,5
2.113517345251248,0.5077446112416212,1.0215459406988974,9
2.6621306745210465,-0.6229318708512019,-1.4246950183362566,5
3.586016816145352,0.9491727991594272,-1.3915515540145778,13
0.762184501173151,3.406039286706594,-0.16467129834474234,0
4.133033374656266,0.2727993825877427,-0.45448680829895083,0
0.04791220047749811,0.37233087945050414,0.47736586058882696,0
1.8482149049644168,-0.6890413493103662,-0.5328574517392288,4
2.588317206484576,-1.2747665541971878,-1.2874336726296476,0
2.2809918677350325,1.2455037248163685,-0.5274761354461526,0
1.377300480179406,-1.2841257388633007,-0.11303713553367375,5
1.7918777496427247,0.1073493558290887,-0.3436142550421086,6
1.506999065341167,-0.716486170147675,-0.5941807751141617,0
1.4106352430557882,0.7184697386195881,-0.14666024832867683,0
2.849602097021025,0.5004931579304227,-0.06456352764346172,0
2.3570154859650474,1.5563099163868492,0.10572719283002179,13
1.3070904047393457,-0.7650245982821207,-0.48103208992828583,3
2.8995998754332506,-0.4048124029400569,-1.1336944642534834,13
2.3072995208766094,-1.468145573673461,-0.8826290508533418,2
2.81286211883896,-0.666439890114167,-0.03479282679331449,9
2.629628841923612,0.5659507395672779,-1.6535485367897889,10
